application_id,customer_id,application_date,loan_amount,annual_income,debt_to_income_ratio,monthly_debt,credit_score,num_credit_inquiries,num_late_payments_30d,num_late_payments_60d,num_late_payments_90d,credit_line_age,loan_term,interest_rate,employment_status,loan_purpose,home_ownership,application_type,default_flag
APP-000631,CUST-000631,2025-03-20 15:34:02.328298,17694.85,108706.96,0.58,3695.76,590.48,3,1,3,2,90,34,10.42,Self-employed,Debt consolidation,Other,Joint,1
APP-000632,CUST-000632,2025-03-20 15:34:02.328313,28888.47,36535.01,0.36,684.38,574.29,0,4,2,0,57,30,14.07,Unemployed,Education,Rent,Individual,1
APP-000633,CUST-000633,2025-02-04 15:34:02.328348,48437.63,29721.03,0.39,4295.34,812.49,8,2,3,2,14,46,11.37,Employed,Other,Other,Joint,1
APP-000634,CUST-000634,2025-04-09 15:34:02.328364,17564.22,53914.54,0.27,3870.73,376.61,8,5,2,2,233,15,5.83,Employed,Other,Own,Joint,1
APP-000635,CUST-000635,2024-09-24 15:34:02.328377,30309.23,99616.24,0.14,2846.84,820.63,4,5,0,0,9,43,9.09,Unemployed,Education,Other,Joint,0
APP-000636,CUST-000636,2024-12-30 15:34:02.328389,2050.72,27196.35,0.49,4094.54,593.8,6,5,0,2,123,15,7.65,Retired,Home improvement,Other,Joint,1
APP-000637,CUST-000637,2025-02-25 15:34:02.328403,22459.69,136629.07,0.59,1965.0,406.51,6,0,1,0,23,49,3.12,Retired,Other,Own,Individual,0
APP-000638,CUST-000638,2024-12-19 15:34:02.328425,40818.47,29959.52,0.16,1066.85,324.05,5,4,1,1,33,50,7.77,Employed,Debt consolidation,Own,Joint,1
APP-000639,CUST-000639,2025-01-10 15:34:02.328439,25251.53,115578.42,0.28,4592.48,421.16,4,2,2,2,62,45,13.72,Unemployed,Other,Own,Individual,1
APP-000640,CUST-000640,2024-09-27 15:34:02.328452,35569.58,100843.33,0.24,1177.06,375.42,8,1,2,2,141,25,4.47,Self-employed,Debt consolidation,Mortgage,Joint,1
APP-000641,CUST-000641,2024-09-05 15:34:02.328464,47699.2,22767.65,0.52,1497.43,623.53,4,0,0,1,218,51,7.61,Employed,Education,Other,Joint,1
APP-000642,CUST-000642,2025-01-10 15:34:02.328476,19587.02,105790.34,0.37,3369.93,317.22,5,0,2,1,207,60,10.09,Employed,Business,Other,Joint,1
APP-000643,CUST-000643,2025-03-27 15:34:02.328489,40562.44,91928.24,0.58,4675.87,458.08,8,3,3,2,184,48,12.23,Unemployed,Home improvement,Other,Joint,1
APP-000644,CUST-000644,2024-12-25 15:34:02.328502,7461.76,21973.84,0.5,4764.64,347.05,3,4,2,1,146,37,3.46,Unemployed,Business,Rent,Joint,1
APP-000645,CUST-000645,2024-06-18 15:34:02.328514,1604.62,59896.37,0.43,4212.8,766.18,7,3,0,1,2,41,3.44,Unemployed,Education,Mortgage,Joint,1
APP-000646,CUST-000646,2025-03-16 15:34:02.328526,14545.84,99342.71,0.26,507.41,398.89,4,2,3,0,58,52,5.09,Employed,Home improvement,Own,Individual,1
APP-000647,CUST-000647,2024-08-09 15:34:02.328538,43167.94,95385.79,0.12,3643.32,333.45,4,2,0,2,216,34,9.49,Employed,Other,Mortgage,Joint,1
APP-000648,CUST-000648,2024-08-09 15:34:02.328550,22746.82,86434.62,0.22,1763.79,504.25,10,3,0,2,109,30,4.72,Unemployed,Other,Rent,Joint,0
APP-000649,CUST-000649,2024-05-27 15:34:02.328562,19361.06,142522.34,0.25,349.56,502.57,4,1,0,0,155,25,12.7,Unemployed,Home improvement,Other,Individual,0
APP-000650,CUST-000650,2025-02-08 15:34:02.328575,19673.39,149716.71,0.14,571.09,814.53,3,4,3,2,187,19,13.17,Employed,Other,Other,Joint,1
APP-000651,CUST-000651,2025-01-16 15:34:02.328587,41964.44,58098.49,0.22,1366.75,722.2,5,1,3,1,191,19,11.32,Retired,Education,Rent,Individual,1
APP-000652,CUST-000652,2024-08-10 15:34:02.328599,4745.74,67098.61,0.34,1305.68,732.47,3,4,1,2,62,38,11.09,Self-employed,Other,Rent,Joint,1
APP-000653,CUST-000653,2025-02-24 15:34:02.328611,4993.79,74732.94,0.59,2964.86,647.95,3,1,3,0,42,19,8.02,Retired,Debt consolidation,Mortgage,Individual,1
APP-000654,CUST-000654,2025-04-13 15:34:02.328623,34812.28,148691.35,0.17,4361.02,805.24,6,2,1,1,178,47,5.9,Unemployed,Debt consolidation,Rent,Joint,1
APP-000655,CUST-000655,2024-06-14 15:34:02.328646,6280.82,113883.35,0.14,4619.47,822.46,6,5,3,2,213,39,6.47,Retired,Home improvement,Mortgage,Individual,1
APP-000656,CUST-000656,2025-04-22 15:34:02.328663,30084.11,68083.61,0.42,2021.0,541.22,8,5,2,0,59,31,8.92,Employed,Other,Other,Joint,1
APP-000657,CUST-000657,2024-11-13 15:34:02.328676,38107.71,143956.78,0.12,4736.25,785.31,3,3,2,2,225,51,6.77,Unemployed,Business,Mortgage,Individual,1
APP-000658,CUST-000658,2024-08-19 15:34:02.328688,22506.92,135095.39,0.24,4604.93,843.84,1,1,2,0,24,25,9.63,Self-employed,Debt consolidation,Own,Individual,1
APP-000659,CUST-000659,2025-04-12 15:34:02.328700,19107.49,56638.88,0.57,2247.21,544.65,2,3,2,0,183,57,14.03,Employed,Education,Other,Joint,1
APP-000660,CUST-000660,2025-02-14 15:34:02.328712,49660.79,115112.39,0.16,1897.86,343.49,3,5,0,1,40,44,7.02,Retired,Other,Own,Joint,1
APP-000661,CUST-000661,2025-04-06 15:34:02.328728,22235.5,141207.84,0.5,1724.13,762.79,10,5,0,2,160,12,5.95,Retired,Home improvement,Mortgage,Joint,1
APP-000662,CUST-000662,2024-08-20 15:34:02.328750,40879.57,115362.89,0.24,1153.15,781.73,8,5,1,0,111,16,8.89,Self-employed,Home improvement,Own,Joint,1
APP-000663,CUST-000663,2024-06-15 15:34:02.328773,19634.22,95906.86,0.42,2524.32,661.32,2,2,1,1,171,43,8.88,Retired,Other,Rent,Joint,1
APP-000664,CUST-000664,2025-01-03 15:34:02.328794,6506.0,134516.37,0.48,1578.9,833.15,5,1,3,0,45,41,14.48,Employed,Business,Other,Individual,0
APP-000665,CUST-000665,2024-08-21 15:34:02.328817,42165.92,132321.2,0.4,3498.67,315.93,4,4,1,1,15,47,12.26,Unemployed,Business,Other,Joint,1
APP-000666,CUST-000666,2024-09-20 15:34:02.328836,20535.3,138607.93,0.23,3695.3,486.91,0,2,3,1,56,48,13.51,Self-employed,Debt consolidation,Rent,Individual,1
APP-000667,CUST-000667,2025-04-15 15:34:02.328859,47563.65,22745.3,0.29,3946.08,483.31,5,4,0,2,12,45,5.53,Self-employed,Home improvement,Other,Individual,1
APP-000668,CUST-000668,2025-02-02 15:34:02.328879,45622.04,63095.27,0.21,3720.0,817.01,0,0,0,2,101,43,3.51,Unemployed,Business,Own,Individual,1
APP-000669,CUST-000669,2024-05-08 15:34:02.328898,13118.13,55419.57,0.16,3963.46,660.4,2,5,2,0,19,16,9.05,Retired,Debt consolidation,Own,Individual,1
APP-000670,CUST-000670,2024-06-28 15:34:02.328918,39838.38,45256.93,0.4,1698.51,478.05,8,5,0,1,70,41,5.43,Unemployed,Other,Other,Joint,1
APP-000671,CUST-000671,2025-03-09 15:34:02.328936,11890.39,72822.99,0.24,1565.23,686.58,8,1,3,0,127,58,7.72,Unemployed,Other,Own,Joint,1
APP-000672,CUST-000672,2025-04-13 15:34:02.328956,20470.08,50175.02,0.28,2903.14,653.55,5,1,0,0,143,22,5.49,Retired,Other,Mortgage,Individual,1
APP-000673,CUST-000673,2024-06-14 15:34:02.328975,42065.45,88042.74,0.52,3850.79,332.41,7,2,3,1,189,33,13.01,Employed,Business,Other,Individual,1
APP-000674,CUST-000674,2025-01-08 15:34:02.328996,37996.86,123310.45,0.37,1702.48,658.6,5,3,3,2,142,59,14.91,Employed,Debt consolidation,Other,Individual,1
APP-000675,CUST-000675,2025-04-19 15:34:02.329016,8942.56,117259.34,0.18,2300.49,834.55,0,3,3,0,160,45,8.85,Retired,Education,Own,Joint,1
APP-000676,CUST-000676,2024-11-26 15:34:02.329035,36277.21,134429.41,0.24,1747.45,789.25,9,5,1,0,74,45,11.22,Unemployed,Other,Rent,Joint,1
APP-000677,CUST-000677,2024-11-07 15:34:02.329055,46426.9,113616.93,0.53,849.63,588.41,7,0,2,1,45,21,8.65,Employed,Business,Mortgage,Individual,1
APP-000678,CUST-000678,2024-07-24 15:34:02.329080,23471.09,32312.89,0.41,3053.38,336.72,10,4,1,1,160,12,14.13,Unemployed,Business,Other,Joint,1
APP-000679,CUST-000679,2024-10-01 15:34:02.329101,46781.09,92944.6,0.42,1172.42,625.95,1,5,1,1,45,28,9.76,Self-employed,Other,Other,Joint,1
APP-000680,CUST-000680,2024-06-26 15:34:02.329121,30633.99,145665.66,0.47,3156.26,800.08,3,1,0,0,55,17,14.15,Self-employed,Home improvement,Mortgage,Joint,0
APP-000681,CUST-000681,2024-11-11 15:34:02.329141,4811.58,146079.47,0.17,4074.73,533.97,7,2,2,2,194,19,5.89,Retired,Education,Other,Joint,1
APP-000682,CUST-000682,2024-08-01 15:34:02.329160,16531.62,30165.96,0.4,1226.72,391.36,10,2,1,1,143,40,8.88,Unemployed,Debt consolidation,Other,Joint,1
APP-000683,CUST-000683,2024-10-20 15:34:02.329180,42913.24,120196.82,0.27,2235.57,639.34,3,3,2,0,238,59,14.95,Self-employed,Education,Rent,Individual,1
APP-000684,CUST-000684,2024-11-18 15:34:02.329199,17094.13,138435.3,0.56,2613.41,307.15,4,0,2,2,122,37,3.53,Unemployed,Business,Own,Individual,1
APP-000685,CUST-000685,2024-08-27 15:34:02.329219,49864.35,102191.21,0.35,2472.55,781.22,8,0,0,1,7,51,13.73,Self-employed,Home improvement,Mortgage,Individual,1
APP-000686,CUST-000686,2025-02-23 15:34:02.329239,3746.35,102872.16,0.13,667.88,599.25,3,5,0,1,214,55,13.18,Unemployed,Home improvement,Rent,Individual,0
APP-000687,CUST-000687,2024-10-01 15:34:02.329259,21402.56,106803.92,0.13,1126.11,718.71,2,5,2,0,44,40,3.53,Self-employed,Other,Other,Individual,1
APP-000688,CUST-000688,2025-04-24 15:34:02.329306,16247.06,92872.72,0.16,2438.01,759.86,1,4,3,0,29,17,5.19,Employed,Home improvement,Rent,Individual,1
APP-000689,CUST-000689,2025-04-20 15:34:02.329338,11658.77,68688.84,0.14,3676.53,435.7,10,5,1,2,193,59,4.59,Employed,Education,Rent,Individual,1
APP-000690,CUST-000690,2024-07-10 15:34:02.329358,16461.51,49374.85,0.19,4441.13,397.41,4,2,3,1,23,43,7.26,Unemployed,Business,Other,Individual,1
APP-000691,CUST-000691,2024-06-30 15:34:02.329380,19898.35,89933.34,0.21,3570.5,490.81,10,2,1,1,179,44,9.62,Unemployed,Debt consolidation,Mortgage,Joint,1
APP-000692,CUST-000692,2024-12-13 15:34:02.329395,2540.95,34988.76,0.43,1094.84,376.9,9,2,2,2,96,54,10.06,Employed,Business,Own,Joint,1
APP-000693,CUST-000693,2025-04-21 15:34:02.329419,8778.77,81814.47,0.27,4534.3,402.91,5,2,1,1,139,23,12.02,Retired,Other,Other,Joint,1
APP-000694,CUST-000694,2024-08-26 15:34:02.329442,41870.72,52834.72,0.29,1821.82,673.21,4,0,1,2,27,38,8.11,Unemployed,Other,Other,Individual,1
APP-000695,CUST-000695,2025-01-30 15:34:02.329463,46195.33,135257.38,0.58,4725.66,409.15,9,1,1,2,85,15,14.64,Unemployed,Home improvement,Rent,Joint,1
APP-000696,CUST-000696,2024-09-02 15:34:02.329484,1041.32,39173.83,0.54,1646.16,344.21,3,1,3,0,185,27,4.85,Unemployed,Debt consolidation,Other,Individual,1
APP-000697,CUST-000697,2024-08-27 15:34:02.329504,27941.62,71226.15,0.21,2467.07,506.96,7,5,1,0,99,20,6.82,Self-employed,Education,Rent,Joint,1
APP-000698,CUST-000698,2024-09-20 15:34:02.329528,30250.0,89434.97,0.27,3415.41,833.62,0,1,1,0,94,35,7.08,Employed,Other,Other,Individual,0
APP-000699,CUST-000699,2025-02-14 15:34:02.329552,25497.53,25752.23,0.25,645.68,511.24,2,3,1,1,79,36,11.1,Retired,Debt consolidation,Rent,Joint,1
APP-000700,CUST-000700,2024-10-04 15:34:02.329573,34434.65,128450.22,0.33,596.67,677.34,1,5,3,0,41,32,4.54,Retired,Education,Own,Joint,1
APP-000701,CUST-000701,2024-05-17 15:34:02.329593,20683.47,120276.76,0.25,1441.52,648.76,9,3,2,1,182,33,13.13,Unemployed,Debt consolidation,Mortgage,Joint,1
APP-000702,CUST-000702,2024-10-11 15:34:02.329615,43645.4,30401.18,0.1,4751.37,689.16,4,1,3,1,12,41,6.38,Employed,Education,Other,Joint,1
APP-000703,CUST-000703,2024-06-23 15:34:02.329628,34632.99,52802.48,0.27,1621.49,750.54,8,2,1,1,91,38,3.21,Unemployed,Business,Own,Individual,1
APP-000704,CUST-000704,2025-04-07 15:34:02.329640,27032.16,71507.89,0.19,2767.93,369.33,2,5,3,1,228,29,7.14,Retired,Other,Mortgage,Joint,1
APP-000705,CUST-000705,2024-11-09 15:34:02.329652,19266.97,39077.56,0.59,3261.51,785.12,6,4,0,1,237,52,11.99,Retired,Education,Own,Individual,0
APP-000706,CUST-000706,2024-12-15 15:34:02.329664,36358.1,116549.04,0.14,4579.26,830.84,3,4,2,1,157,44,9.47,Self-employed,Debt consolidation,Rent,Joint,1
APP-000707,CUST-000707,2024-09-14 15:34:02.329680,14464.55,109552.23,0.19,2607.5,325.16,6,1,2,1,1,38,5.49,Retired,Home improvement,Rent,Joint,1
APP-000708,CUST-000708,2024-06-04 15:34:02.329704,16589.81,48772.08,0.11,1758.12,335.05,4,5,3,2,107,52,10.14,Retired,Education,Own,Joint,1
APP-000709,CUST-000709,2024-10-30 15:34:02.329723,41308.81,39731.22,0.53,2595.08,592.73,2,5,3,1,103,14,10.93,Employed,Education,Rent,Individual,1
APP-000710,CUST-000710,2024-07-28 15:34:02.329735,19090.38,57937.0,0.26,3437.61,316.26,9,4,1,2,90,48,8.18,Employed,Business,Other,Individual,1
APP-000711,CUST-000711,2024-07-24 15:34:02.329748,7453.17,98925.83,0.52,665.5,420.07,1,4,2,0,221,22,12.2,Retired,Other,Other,Joint,1
APP-000712,CUST-000712,2024-09-23 15:34:02.329761,45122.49,56254.36,0.49,3225.32,665.33,10,5,2,2,137,46,7.71,Retired,Education,Other,Joint,1
APP-000713,CUST-000713,2024-09-07 15:34:02.329782,8691.42,133534.45,0.3,216.02,756.43,7,5,1,2,232,18,7.6,Retired,Education,Other,Individual,1
APP-000714,CUST-000714,2024-06-13 15:34:02.329795,11985.44,99261.79,0.35,586.43,613.82,6,0,2,2,63,22,9.83,Retired,Debt consolidation,Rent,Individual,1
APP-000715,CUST-000715,2024-05-26 15:34:02.329808,20077.63,86473.61,0.2,4583.39,551.77,3,1,3,2,235,24,6.87,Unemployed,Debt consolidation,Own,Individual,1
APP-000716,CUST-000716,2024-09-02 15:34:02.329824,13007.3,98422.37,0.59,4024.42,835.04,8,5,0,2,214,33,13.47,Self-employed,Home improvement,Other,Individual,1
APP-000717,CUST-000717,2025-04-09 15:34:02.329845,34419.16,72825.07,0.36,2457.0,511.92,6,2,0,2,198,50,10.77,Employed,Education,Other,Individual,1
APP-000718,CUST-000718,2024-10-04 15:34:02.329864,41587.08,114269.57,0.12,2117.26,810.06,10,5,3,1,201,19,4.24,Unemployed,Other,Own,Individual,1
APP-000719,CUST-000719,2024-05-24 15:34:02.329876,17651.9,138686.7,0.5,1208.41,353.42,10,5,0,1,230,57,8.9,Self-employed,Business,Rent,Joint,1
APP-000720,CUST-000720,2024-11-07 15:34:02.329888,39581.32,110943.02,0.38,3053.26,718.73,2,4,2,0,56,35,9.76,Unemployed,Business,Mortgage,Joint,1
APP-000721,CUST-000721,2024-09-12 15:34:02.329901,33990.66,40077.37,0.5,817.05,634.1,6,2,1,0,217,25,10.0,Self-employed,Other,Own,Joint,1
APP-000722,CUST-000722,2024-08-08 15:34:02.329920,37527.4,149495.28,0.3,3168.61,393.73,5,5,1,2,218,44,6.77,Unemployed,Education,Other,Individual,1
APP-000723,CUST-000723,2024-08-22 15:34:02.329936,9593.98,136627.37,0.11,4745.35,488.3,4,1,1,0,71,50,12.34,Employed,Home improvement,Rent,Joint,1
APP-000724,CUST-000724,2024-06-03 15:34:02.329949,45408.8,129197.03,0.52,3958.82,588.27,3,5,1,1,170,14,7.78,Employed,Business,Own,Joint,1
APP-000725,CUST-000725,2024-07-26 15:34:02.329961,42483.68,89904.78,0.14,4030.01,545.65,8,1,1,1,204,59,5.19,Self-employed,Home improvement,Other,Individual,1
APP-000726,CUST-000726,2024-06-18 15:34:02.329973,14022.4,56071.95,0.47,3720.02,804.61,2,4,2,0,53,26,5.93,Retired,Education,Own,Individual,1
APP-000727,CUST-000727,2024-06-05 15:34:02.329986,4579.67,82178.88,0.32,2484.97,354.93,9,1,3,1,145,12,9.98,Employed,Education,Mortgage,Joint,1
APP-000728,CUST-000728,2024-12-18 15:34:02.330007,37973.45,98176.04,0.35,1047.35,579.01,8,2,2,1,222,46,5.99,Unemployed,Other,Rent,Joint,1
APP-000729,CUST-000729,2025-01-22 15:34:02.330020,24891.44,61496.98,0.59,2458.43,389.72,1,3,2,0,236,40,7.11,Self-employed,Home improvement,Own,Individual,1
APP-000730,CUST-000730,2024-08-12 15:34:02.330032,15963.81,119634.67,0.34,3486.78,810.15,3,4,1,1,40,24,12.2,Self-employed,Home improvement,Mortgage,Joint,0
APP-000731,CUST-000731,2024-08-26 15:34:02.330045,33021.04,122537.32,0.49,1493.04,813.06,7,2,2,0,78,33,11.72,Unemployed,Education,Rent,Joint,1
APP-000732,CUST-000732,2024-09-24 15:34:02.330057,1277.95,142198.35,0.13,2162.18,655.19,2,3,2,0,209,57,5.43,Unemployed,Business,Rent,Individual,1
APP-000733,CUST-000733,2024-10-12 15:34:02.330075,16958.57,92796.39,0.2,1231.9,576.62,4,0,0,0,41,32,11.67,Retired,Debt consolidation,Other,Joint,1
APP-000734,CUST-000734,2024-06-19 15:34:02.330094,29719.6,27711.19,0.13,1844.92,595.84,7,2,0,1,34,59,3.89,Retired,Home improvement,Mortgage,Joint,1
APP-000735,CUST-000735,2024-07-12 15:34:02.330107,5312.25,51879.47,0.39,3861.38,443.4,8,2,0,0,197,16,13.45,Unemployed,Business,Other,Individual,1
APP-000736,CUST-000736,2024-08-29 15:34:02.330119,12156.43,67086.49,0.2,4862.91,442.46,9,5,0,0,30,53,7.93,Retired,Education,Own,Individual,0
APP-000737,CUST-000737,2024-08-06 15:34:02.330132,19300.24,93542.9,0.6,4806.98,780.19,5,4,3,1,147,33,10.61,Employed,Other,Own,Individual,1
APP-000738,CUST-000738,2024-08-06 15:34:02.330144,42468.67,31404.93,0.56,3128.15,846.12,1,5,3,1,119,40,13.67,Self-employed,Business,Own,Individual,1
APP-000739,CUST-000739,2024-11-03 15:34:02.330157,23248.31,121544.68,0.47,4752.82,789.17,6,4,2,0,159,36,3.23,Self-employed,Business,Other,Individual,1
APP-000740,CUST-000740,2025-01-01 15:34:02.330169,29634.45,119811.25,0.37,3337.34,410.18,9,2,1,0,197,21,5.47,Self-employed,Debt consolidation,Own,Individual,1
APP-000741,CUST-000741,2024-07-23 15:34:02.330181,18077.46,29004.69,0.54,4656.63,661.99,3,2,1,1,69,26,14.24,Self-employed,Business,Own,Individual,1
APP-000742,CUST-000742,2024-09-12 15:34:02.330194,7032.39,143241.78,0.11,4364.16,769.8,3,3,0,1,112,37,5.38,Retired,Other,Own,Individual,0
APP-000743,CUST-000743,2024-08-09 15:34:02.330206,45750.88,114187.38,0.16,3831.71,366.2,7,5,2,2,81,38,5.29,Employed,Other,Rent,Joint,1
APP-000744,CUST-000744,2025-02-27 15:34:02.330218,47299.95,22098.91,0.29,2216.07,828.86,1,2,2,1,214,16,8.21,Unemployed,Home improvement,Own,Joint,1
APP-000745,CUST-000745,2025-04-17 15:34:02.330231,47614.15,55713.1,0.42,1751.7,377.4,3,1,0,0,132,21,4.68,Retired,Debt consolidation,Own,Individual,0
APP-000746,CUST-000746,2024-05-22 15:34:02.330244,15361.14,100282.15,0.51,2212.35,396.05,8,1,1,1,225,19,12.44,Employed,Education,Mortgage,Joint,1
APP-000747,CUST-000747,2024-10-16 15:34:02.330256,45540.06,54473.57,0.26,3959.69,482.37,7,0,1,1,11,46,7.52,Self-employed,Home improvement,Own,Individual,1
APP-000748,CUST-000748,2025-01-01 15:34:02.330268,5514.07,148464.9,0.16,2483.31,840.85,8,3,1,2,207,52,3.01,Retired,Education,Rent,Individual,1
APP-000749,CUST-000749,2024-07-23 15:34:02.330280,18913.55,99769.24,0.46,2493.39,711.8,9,1,1,0,131,20,12.67,Self-employed,Home improvement,Own,Individual,0
APP-000750,CUST-000750,2024-12-02 15:34:02.330292,44458.98,33679.67,0.21,1086.21,662.65,5,5,3,2,151,45,9.2,Unemployed,Home improvement,Rent,Joint,1
APP-000751,CUST-000751,2025-02-10 15:34:02.330304,29389.06,141501.17,0.12,4548.87,511.77,0,1,1,0,36,52,3.41,Self-employed,Home improvement,Other,Joint,1
APP-000752,CUST-000752,2024-08-22 15:34:02.330315,24708.4,64707.23,0.41,4121.55,617.46,7,1,3,2,67,46,8.28,Unemployed,Other,Rent,Joint,1
APP-000753,CUST-000753,2025-01-20 15:34:02.330341,13508.94,124908.5,0.34,2834.72,664.79,10,2,2,0,200,35,8.12,Employed,Other,Mortgage,Individual,1
APP-000754,CUST-000754,2024-09-03 15:34:02.330354,41673.82,35636.11,0.46,806.24,491.19,7,3,0,2,46,37,12.84,Self-employed,Home improvement,Mortgage,Individual,1
APP-000755,CUST-000755,2024-10-26 15:34:02.330367,26753.16,121391.9,0.38,2746.7,325.85,8,2,1,2,135,22,7.49,Employed,Home improvement,Mortgage,Individual,1
APP-000756,CUST-000756,2024-06-17 15:34:02.330380,21776.77,46285.5,0.12,4851.9,520.48,6,4,3,1,119,32,4.63,Unemployed,Debt consolidation,Own,Joint,1
APP-000757,CUST-000757,2024-05-18 15:34:02.330392,16268.66,139996.78,0.41,4804.52,332.57,6,1,1,1,210,22,12.18,Self-employed,Education,Mortgage,Joint,1
APP-000758,CUST-000758,2025-01-16 15:34:02.330404,13180.09,65552.95,0.21,4755.44,377.24,6,0,1,0,113,21,11.07,Unemployed,Debt consolidation,Own,Joint,1
APP-000759,CUST-000759,2024-06-08 15:34:02.330416,30323.88,50183.55,0.32,4146.75,597.69,9,3,1,0,225,60,13.93,Unemployed,Business,Own,Joint,0
APP-000760,CUST-000760,2024-12-16 15:34:02.330428,6529.04,80648.34,0.39,4405.96,680.29,7,2,1,2,26,17,14.97,Unemployed,Home improvement,Other,Joint,1
APP-000761,CUST-000761,2024-06-03 15:34:02.330441,6154.31,120092.93,0.52,3715.72,797.6,10,4,2,1,170,28,14.8,Employed,Debt consolidation,Own,Joint,1
APP-000762,CUST-000762,2024-08-15 15:34:02.330453,11848.02,76389.71,0.23,4987.05,754.44,7,4,3,2,132,54,7.59,Employed,Other,Own,Individual,1
APP-000763,CUST-000763,2024-12-24 15:34:02.330465,18674.34,107439.22,0.55,2224.78,516.56,0,2,3,1,146,45,3.45,Retired,Education,Own,Individual,1
APP-000764,CUST-000764,2025-04-13 15:34:02.330478,31895.54,62765.09,0.25,2178.29,315.61,7,2,2,2,88,34,14.68,Self-employed,Business,Other,Individual,1
APP-000765,CUST-000765,2024-05-03 15:34:02.330489,49557.81,54212.58,0.5,1205.03,723.94,8,5,2,2,102,60,7.18,Self-employed,Education,Own,Joint,1
APP-000766,CUST-000766,2024-07-24 15:34:02.330501,37253.11,128710.63,0.21,4177.68,355.71,1,5,3,1,159,43,10.67,Retired,Home improvement,Rent,Joint,1
APP-000767,CUST-000767,2024-09-13 15:34:02.330513,44893.23,118120.21,0.58,1749.25,361.31,9,2,2,2,137,23,7.78,Employed,Home improvement,Own,Individual,1
APP-000768,CUST-000768,2024-05-21 15:34:02.330525,20827.22,54238.11,0.46,2757.57,518.22,6,0,2,2,145,17,6.89,Self-employed,Education,Own,Individual,1
APP-000769,CUST-000769,2024-05-19 15:34:02.330538,49641.19,23426.69,0.21,3536.38,420.44,3,3,1,0,3,30,5.92,Employed,Other,Other,Joint,1
APP-000770,CUST-000770,2024-07-17 15:34:02.330550,49920.26,44991.08,0.19,2689.14,519.79,9,3,2,2,203,35,12.64,Unemployed,Education,Rent,Joint,1
APP-000771,CUST-000771,2024-12-26 15:34:02.330561,16687.58,66419.64,0.58,845.57,772.97,3,4,1,0,234,44,11.5,Unemployed,Debt consolidation,Mortgage,Joint,1
APP-000772,CUST-000772,2024-05-30 15:34:02.330574,48848.16,126740.08,0.21,1491.84,760.14,7,4,3,1,151,39,3.78,Self-employed,Debt consolidation,Other,Individual,1
APP-000773,CUST-000773,2024-08-24 15:34:02.330586,43511.28,39224.42,0.44,513.98,695.38,9,2,0,2,153,43,8.17,Self-employed,Education,Mortgage,Joint,1
APP-000774,CUST-000774,2024-05-04 15:34:02.330599,34058.71,62969.32,0.38,4404.65,820.45,2,4,2,0,156,15,11.55,Unemployed,Other,Own,Individual,1
APP-000775,CUST-000775,2024-07-28 15:34:02.330611,21271.86,40956.94,0.2,4902.95,725.55,2,1,0,2,237,43,11.74,Unemployed,Debt consolidation,Own,Joint,1
APP-000776,CUST-000776,2024-05-10 15:34:02.330623,19985.11,72984.64,0.45,864.85,488.81,1,2,2,0,181,39,13.55,Retired,Debt consolidation,Mortgage,Joint,1
APP-000777,CUST-000777,2024-12-30 15:34:02.330635,18208.83,104139.29,0.14,2368.29,351.72,4,0,0,2,15,55,7.48,Self-employed,Debt consolidation,Own,Individual,1
APP-000778,CUST-000778,2024-11-20 15:34:02.330647,2355.02,137668.86,0.38,4324.92,825.64,3,5,3,0,137,25,14.71,Employed,Home improvement,Rent,Individual,0
APP-000779,CUST-000779,2024-04-29 15:34:02.330659,42452.68,120357.87,0.35,4108.94,544.81,9,0,0,1,239,30,4.29,Self-employed,Other,Mortgage,Individual,1
APP-000780,CUST-000780,2024-06-21 15:34:02.330672,8607.38,99714.91,0.27,2382.4,662.17,6,3,0,2,141,16,7.06,Unemployed,Home improvement,Mortgage,Joint,1
APP-000781,CUST-000781,2024-10-01 15:34:02.330684,3037.93,27621.14,0.59,2506.03,763.98,10,5,0,2,23,54,10.86,Retired,Other,Mortgage,Joint,1
APP-000782,CUST-000782,2024-09-08 15:34:02.330697,38412.61,58084.69,0.41,2140.34,507.39,7,0,3,0,82,47,8.81,Retired,Business,Other,Joint,1
APP-000783,CUST-000783,2024-05-03 15:34:02.330709,3700.66,128063.44,0.19,628.1,790.65,9,4,1,2,80,59,3.58,Employed,Debt consolidation,Rent,Joint,1
APP-000784,CUST-000784,2024-07-24 15:34:02.330721,3569.33,127301.25,0.54,3744.99,588.19,2,4,2,2,178,14,13.93,Employed,Education,Mortgage,Individual,1
APP-000785,CUST-000785,2025-03-19 15:34:02.330732,35987.69,84385.78,0.39,3142.48,324.88,6,1,0,1,1,27,10.92,Unemployed,Home improvement,Other,Individual,1
APP-000786,CUST-000786,2024-10-02 15:34:02.330744,3193.08,38417.02,0.22,3408.96,785.07,6,5,2,0,240,53,11.84,Unemployed,Education,Own,Joint,0
APP-000787,CUST-000787,2024-10-14 15:34:02.330756,14626.25,137139.85,0.51,2543.44,630.07,10,5,3,0,178,40,4.55,Self-employed,Debt consolidation,Own,Individual,1
APP-000788,CUST-000788,2024-08-18 15:34:02.330768,4258.52,89802.16,0.18,3752.45,825.42,6,2,2,1,219,48,6.14,Employed,Education,Mortgage,Individual,1
